youtube_id,published_at,title,description,channel_id,language,duration_seconds,duration_minutes,duration_hours,view_count,like_count,dislike_count,favorite_count,comment_count,encountered_home,encountered_search,encountered_recommend,encountered_all
pmwH_S2IvxY,,,,,,616,10.266666666666667,0.17111111111111113,,,,,,1,0,0,1
oLb31cW4p58,,,,,,545,9.083333333333334,0.1513888888888889,,,,,,0,0,1,1
DGS2aWUKZ38,,,,,,691,11.516666666666667,0.19194444444444445,,,,,,0,0,1,1
81FZD6aDobk,,,,,,679,11.316666666666666,0.18861111111111112,,,,,,0,0,2,2
_ioc6sdgugo,,,,,,4791,79.85,1.3308333333333333,,,,,,1,0,2,3
iRuixhxXt0k,,,,,,684,11.4,0.19,,,,,,1,0,0,1
53jabSgqXM4,,,,,,455,7.583333333333333,0.12638888888888888,,,,,,0,0,7,7
fYcv3cg61b8,,,,,,59,0.9833333333333333,0.016388888888888887,,,,,,1,0,0,1
GtAOWU1jKd0,,,,,,11714,195.23333333333332,3.2538888888888886,,,,,,1,0,0,1
yGQb5QYiakc,,,,,,116,1.9333333333333333,0.03222222222222222,,,,,,0,0,1,1
gJBt92DHyFI,,,,,,922,15.366666666666667,0.2561111111111111,,,,,,0,0,43,43
fExgrGfin9Q,,,,,,83,1.3833333333333333,0.023055555555555555,,,,,,2,0,0,2
WJu7VzVtJiM,,,,,,726,12.1,0.20166666666666666,,,,,,0,0,1,1
-GpJIob_lVU,,,,,,12547,209.11666666666667,3.4852777777777777,,,,,,0,0,1,1
zBWVfz6GEgk,,,,,,962,16.033333333333335,0.26722222222222225,,,,,,0,0,1,1
xsckp8r1-8c,,,,,,5687,94.78333333333333,1.5797222222222222,,,,,,0,0,6,6
GxDYUdFMf5Q,,,,,,18000,300.0,5.0,,,,,,8,0,1,9
oM1c1MH0q7E,,,,,,703,11.716666666666667,0.19527777777777777,,,,,,1,0,0,1
gNtJ4HdMavo,,,,,,496,8.266666666666667,0.1377777777777778,,,,,,10,0,1,11
0Ji84tLYeTQ,,,,,,941,15.683333333333334,0.2613888888888889,,,,,,2,0,0,2
5BXtgq0Nhsc,,,,,,695,11.583333333333334,0.19305555555555556,,,,,,45,0,1,46
BDJFI_YJf4E,,,,,,343,5.716666666666667,0.09527777777777778,,,,,,1,0,0,1
JoLmOJSXh1Y,,,,,,794,13.233333333333333,0.22055555555555553,,,,,,1,0,0,1
LsE7sfh28u0,,,,,,4991,83.18333333333334,1.386388888888889,,,,,,4,0,0,4
Xm4l0GX7iVk,,,,,,57262,954.3666666666667,15.90611111111111,,,,,,1,0,0,1
P5g-q1dkOPs,,,,,,2807,46.78333333333333,0.7797222222222222,,,,,,2,0,0,2
IquYxGuICQc,,,,,,704,11.733333333333333,0.19555555555555554,,,,,,0,0,1,1
PwIHRZUtF18,,,,,,4678,77.96666666666667,1.2994444444444444,,,,,,0,0,1,1
OAdXpWU_PaY,,,,,,830,13.833333333333334,0.23055555555555557,,,,,,26,0,0,26
MtlPVSqZYZY,,,,,,915,15.25,0.25416666666666665,,,,,,3,0,0,3
nkt7-ZnNIss,,,,,,183,3.05,0.05083333333333333,,,,,,1,0,0,1
TW46xDXNO3Q,,,,,,2416,40.266666666666666,0.6711111111111111,,,,,,2,0,9,11
g-tRnbxI8A4,,,,,,122,2.033333333333333,0.033888888888888885,,,,,,1,0,0,1
_-m3YhxJ8U0,,,,,,7010,116.83333333333333,1.9472222222222222,,,,,,1,0,0,1
hhMAt3BluAU,,,,,,4163,69.38333333333334,1.156388888888889,,,,,,0,0,4,4
eYehmC-zwrQ,,,,,,760,12.666666666666666,0.2111111111111111,,,,,,1,0,0,1
50a4Ddf5Amo,,,,,,488,8.133333333333333,0.13555555555555554,,,,,,36,0,10,46
h9Am4CYaLng,,,,,,231,3.85,0.06416666666666666,,,,,,5,0,0,5
1NYG40oa7Eg,,,,,,1410,23.5,0.39166666666666666,,,,,,4,0,0,4
hSC6pQ-t8vA,,,,,,484,8.066666666666666,0.13444444444444445,,,,,,3,0,0,3
-s54xsgXNK4,,,,,,2622,43.7,0.7283333333333334,,,,,,8,0,15,23
WhLegZqTFu4,,,,,,317,5.283333333333333,0.08805555555555555,,,,,,1,0,0,1
7uiv6tKtoKg,,,,,,589,9.816666666666666,0.1636111111111111,,,,,,0,0,3,3
07q2JYFKrKY,,,,,,11892,198.2,3.3033333333333332,,,,,,0,0,1,1
N4u7Il-U0OI,,,,,,101,1.6833333333333333,0.028055555555555556,,,,,,0,0,1,1
BV3FcAecXL0,,,,,,363,6.05,0.10083333333333333,,,,,,1,0,0,1
qa5P1e19BRg,,,,,,2692,44.86666666666667,0.7477777777777778,,,,,,0,0,1,1
IFXm5E27dlM,,,,,,1028,17.133333333333333,0.28555555555555556,,,,,,1,0,1,2
bTrV5v7GLcQ,,,,,,999,16.65,0.27749999999999997,,,,,,0,0,1,1
6xT8ZYehfMs,,,,,,732,12.2,0.2033333333333333,,,,,,0,0,1,1
NzTYKx8DA9k,,,,,,531,8.85,0.1475,,,,,,1,0,1,2
1wo2TLlMhiw,,,,,,773,12.883333333333333,0.2147222222222222,,,,,,28,0,0,28
5SGfXsjSWoY,,,,,,195,3.25,0.05416666666666667,,,,,,1,0,0,1
-xXwL-goHzk,,,,,,13936,232.26666666666668,3.8711111111111114,,,,,,0,0,1,1
kjFPUoIXd80,,,,,,289,4.816666666666666,0.08027777777777777,,,,,,0,0,7,7
qBNVadmFj-c,,,,,,622,10.366666666666667,0.17277777777777778,,,,,,6,0,0,6
gWWKJ8a3vqc,,,,,,9558,159.3,2.6550000000000002,,,,,,0,0,2,2
e2SfA_Oa1Ys,,,,,,446,7.433333333333334,0.1238888888888889,,,,,,5,0,0,5
wrsUbwKGuko,,,,,,2825,47.083333333333336,0.7847222222222222,,,,,,0,0,1,1
CGi-35IbGEg,,,,,,73,1.2166666666666666,0.020277777777777777,,,,,,1,0,0,1
NYl4IXKS3gA,,,,,,492,8.2,0.13666666666666666,,,,,,1,0,0,1
dVG1dNygOgA,,,,,,5544,92.4,1.54,,,,,,3,0,1,4
i82528KGDdo,,,,,,60,1.0,0.016666666666666666,,,,,,54,0,0,54
3TJJcpVz-yo,,,,,,369,6.15,0.10250000000000001,,,,,,0,0,7,7
mMbWyaCpF9g,,,,,,542,9.033333333333333,0.15055555555555555,,,,,,15,0,0,15
0WEzJX9Netk,,,,,,561,9.35,0.15583333333333332,,,,,,1,0,0,1
ey2uVC3ULKM,,,,,,522,8.7,0.145,,,,,,0,0,2,2
TSpuJpkLp1M,,,,,,468,7.8,0.13,,,,,,0,0,2,2
8LUlT3RPB4I,,,,,,210,3.5,0.058333333333333334,,,,,,1,0,0,1
5DGwOJXSxqg,,,,,,448,7.466666666666667,0.12444444444444444,,,,,,0,0,10,10
p7teSHq-NHQ,,,,,,49,0.8166666666666667,0.01361111111111111,,,,,,23,0,0,23
OPlBkUihAx4,,,,,,437,7.283333333333333,0.1213888888888889,,,,,,1,0,0,1
iZOUno3_YaA,,,,,,5300,88.33333333333333,1.472222222222222,,,,,,0,0,2,2
JiSwJn1JCTo,,,,,,1172,19.533333333333335,0.3255555555555556,,,,,,1,0,0,1
J9IdcVG0Z-s,,,,,,179,2.9833333333333334,0.04972222222222222,,,,,,1,0,0,1
k-_c6wKIA8w,,,,,,1561,26.016666666666666,0.4336111111111111,,,,,,1,0,0,1
TpPAx1ePjQs,,,,,,669,11.15,0.18583333333333335,,,,,,1,0,0,1
cjfGxnM1sXM,,,,,,621,10.35,0.1725,,,,,,4,0,1,5
hZ1OgQL9_Cw,,,,,,516,8.6,0.14333333333333334,,,,,,5,0,0,5
_bLpXVXLm38,,,,,,613,10.216666666666667,0.17027777777777778,,,,,,1,0,0,1
77290nnCz3g,,,,,,4132,68.86666666666666,1.1477777777777776,,,,,,1,0,0,1
b8XdaIcOV8E,,,,,,230,3.8333333333333335,0.0638888888888889,,,,,,1,0,0,1
49WnIF8UUUw,,,,,,679,11.316666666666666,0.18861111111111112,,,,,,4,0,0,4
i8GD33DsRw8,,,,,,3491,58.18333333333333,0.9697222222222222,,,,,,0,0,3,3
ph-km2cXeL8,,,,,,4679,77.98333333333333,1.2997222222222222,,,,,,0,0,1,1
HA2LTXOUMzM,,,,,,37430,623.8333333333334,10.397222222222222,,,,,,2,0,1,3
DNWz0kBhSBY,,,,,,3650,60.833333333333336,1.0138888888888888,,,,,,1,0,0,1
Szze-67Fn1U,,,,,,76,1.2666666666666666,0.021111111111111112,,,,,,6,0,0,6
F7incPwTOxI,,,,,,160,2.6666666666666665,0.04444444444444444,,,,,,3,0,0,3
OdV6SkGZb3g,,,,,,10811,180.18333333333334,3.0030555555555556,,,,,,0,0,4,4
JlVf5q2b4n8,,,,,,159,2.65,0.04416666666666667,,,,,,1,0,0,1
bDL-ZMRHYrE,,,,,,12844,214.06666666666666,3.5677777777777777,,,,,,16,0,0,16
VNM7Z7hir_I,,,,,,573,9.55,0.15916666666666668,,,,,,2,0,0,2
iuNjDzT6PWo,,,,,,3353,55.88333333333333,0.9313888888888889,,,,,,1,0,0,1
rURztqKoWo4,,,,,,636,10.6,0.17666666666666667,,,,,,0,0,3,3
mycFGLmK60I,,,,,,898,14.966666666666667,0.24944444444444444,,,,,,1,0,0,1
lpGfxIAQhSo,,,,,,726,12.1,0.20166666666666666,,,,,,1,0,0,1
9ysgixlh7pA,,,,,,776,12.933333333333334,0.21555555555555556,,,,,,1,0,0,1
me5vmjqX8N4,,,,,,2891,48.18333333333333,0.8030555555555555,,,,,,1,0,0,1
HsStKuWHI_c,,,,,,703,11.716666666666667,0.19527777777777777,,,,,,0,0,1,1
VwtC_4t2g5M,,,,,,2172,36.2,0.6033333333333334,,,,,,0,0,1,1
oi9mNQeLz7Q,,,,,,185,3.0833333333333335,0.051388888888888894,,,,,,0,0,1,1
1PGWFhnIFDs,,,,,,42479,707.9833333333333,11.799722222222222,,,,,,1,0,0,1
O5BeLinyfpg,,,,,,368,6.133333333333334,0.10222222222222223,,,,,,0,0,7,7
1lfOF2PbhH0,,,,,,915,15.25,0.25416666666666665,,,,,,1,0,0,1
iJo6WnNICUc,,,,,,1858,30.966666666666665,0.5161111111111111,,,,,,0,0,1,1
G-J1f-ij_fk,,,,,,872,14.533333333333333,0.24222222222222223,,,,,,8,0,0,8
n67s2r6fVKg,,,,,,1612,26.866666666666667,0.4477777777777778,,,,,,1,0,0,1
CQv6ohldSt0,,,,,,142,2.3666666666666667,0.03944444444444444,,,,,,1,0,0,1
8CnmI0K4tz4,,,,,,216,3.6,0.060000000000000005,,,,,,1,0,0,1
qOkZiVlQHMs,,,,,,551,9.183333333333334,0.15305555555555556,,,,,,1,0,0,1
neNE7pXtX24,,,,,,3396,56.6,0.9433333333333334,,,,,,0,0,1,1
dr8nZ9qpECI,,,,,,206,3.433333333333333,0.057222222222222216,,,,,,1,0,0,1
D1QoyTmeAYw,,,,,,926,15.433333333333334,0.25722222222222224,,,,,,0,0,1,1
iXuc7SAyk2s,,,,,,62,1.0333333333333334,0.017222222222222226,,,,,,1,0,0,1
Ys2noD5fxP8,,,,,,141,2.35,0.03916666666666667,,,,,,1,0,0,1
3xzYkcJdmUE,,,,,,1953,32.55,0.5425,,,,,,0,0,1,1
3RafchKGxdU,,,,,,385,6.416666666666667,0.10694444444444445,,,,,,2,0,0,2
biby0GPU-dY,,,,,,163,2.716666666666667,0.04527777777777778,,,,,,311,0,0,311
lfEjw3TFuEg,,,,,,495,8.25,0.1375,,,,,,1,0,0,1
YneqewcVLVY,,,,,,1176,19.6,0.3266666666666667,,,,,,1,0,0,1
DF7gpzLUbiI,,,,,,79,1.3166666666666667,0.021944444444444444,,,,,,1,0,0,1
Ok9irF7L9_g,,,,,,1096,18.266666666666666,0.3044444444444444,,,,,,2,0,1,3
VDC3kN31SNc,,,,,,1571,26.183333333333334,0.4363888888888889,,,,,,1,0,0,1
hzQAHITIUhg,,,,,,4819,80.31666666666666,1.338611111111111,,,,,,0,0,1,1
6Lo_IDWcK2Q,,,,,,512,8.533333333333333,0.14222222222222222,,,,,,1,0,0,1
KaQ1NkYx7Cc,,,,,,2602,43.36666666666667,0.7227777777777777,,,,,,0,0,1,1
pCZ0QkYMaOU,,,,,,803,13.383333333333333,0.22305555555555553,,,,,,0,0,2,2
GvgdPAEu8vA,,,,,,920,15.333333333333334,0.2555555555555556,,,,,,0,0,3,3
BMeDCGjabNM,,,,,,62,1.0333333333333334,0.017222222222222226,,,,,,1,0,0,1
thihXcZXOsU,,,,,,108,1.8,0.030000000000000002,,,,,,17,0,0,17
B19hM-JPWUs,,,,,,281,4.683333333333334,0.07805555555555556,,,,,,1,0,0,1
RjsThobgq7Q,,,,,,3838,63.96666666666667,1.0661111111111112,,,,,,0,0,4,4
3jPSOd6zeqo,,,,,,481,8.016666666666667,0.13361111111111112,,,,,,1,0,2,3
6uMmtnRuEcA,,,,,,727,12.116666666666667,0.20194444444444445,,,,,,3,0,0,3
WROjphkh3NA,,,,,,1264,21.066666666666666,0.3511111111111111,,,,,,0,0,4,4
n2iNdLRTxWs,,,,,,2577,42.95,0.7158333333333334,,,,,,0,0,1,1
GxCcHOvSVJQ,,,,,,6305,105.08333333333333,1.7513888888888889,,,,,,0,0,2,2
-vHyrwQrzZE,,,,,,427,7.116666666666666,0.1186111111111111,,,,,,2,0,0,2
Jr-PuuKYn8c,,,,,,599,9.983333333333333,0.16638888888888886,,,,,,1,0,0,1
unBGZX5sn-M,,,,,,48,0.8,0.013333333333333334,,,,,,4,0,0,4
NzZgGChsyDI,,,,,,395,6.583333333333333,0.10972222222222222,,,,,,2,0,0,2
d6XHuE32tq0,,,,,,271,4.516666666666667,0.07527777777777778,,,,,,7,0,0,7
dUMD6cVHZTg,,,,,,610,10.166666666666666,0.16944444444444443,,,,,,1,0,0,1
E4IESyQd5CI,,,,,,157,2.6166666666666667,0.043611111111111114,,,,,,1,0,0,1
JU_6b0Wpx08,,,,,,1683,28.05,0.4675,,,,,,0,0,1,1
3qdP9U_4SjI,,,,,,9600,160.0,2.6666666666666665,,,,,,0,0,1,1
ZQy89tZ-mRU,,,,,,603,10.05,0.1675,,,,,,1,0,0,1
YY-_ux4ZXp4,,,,,,3054,50.9,0.8483333333333333,,,,,,0,0,1,1
uY1jYYhpGJM,,,,,,775,12.916666666666666,0.21527777777777776,,,,,,7,0,3,10
ZJGnUjVFCgY,,,,,,232,3.8666666666666667,0.06444444444444444,,,,,,25,0,0,25
KcaVhMt71qE,,,,,,5003,83.38333333333334,1.3897222222222223,,,,,,0,0,3,3
R72sAe2VXDE,,,,,,141,2.35,0.03916666666666667,,,,,,1,0,0,1
F2cjWjZYxNc,,,,,,822,13.7,0.22833333333333333,,,,,,1,0,0,1
o9SZqmLx680,,,,,,857,14.283333333333333,0.23805555555555555,,,,,,1,0,0,1
KIR7tcS5d8A,,,,,,769,12.816666666666666,0.2136111111111111,,,,,,1,0,0,1
Zejp2kO4xoM,,,,,,207,3.45,0.0575,,,,,,1,0,0,1
iPdG6N7YG7s,,,,,,2541,42.35,0.7058333333333333,,,,,,1,0,3,4
iqLMU35qpgg,,,,,,856,14.266666666666667,0.23777777777777778,,,,,,1,0,0,1
J02nLXGy6uU,,,,,,865,14.416666666666666,0.24027777777777776,,,,,,0,0,2,2
T2r1B-dkbnk,,,,,,1045,17.416666666666668,0.2902777777777778,,,,,,0,0,1,1
aXH-QsPTeEI,,,,,,21600,360.0,6.0,,,,,,2,0,0,2
2vJlYgB5Ciw,,,,,,4566,76.1,1.2683333333333333,,,,,,0,0,7,7
f5VKDIP0a9g,,,,,,514,8.566666666666666,0.14277777777777778,,,,,,0,0,1,1
Q41iG4ZcMqY,,,,,,921,15.35,0.2558333333333333,,,,,,2,0,0,2
EpRrD58Ah3Q,,,,,,3616,60.266666666666666,1.0044444444444445,,,,,,0,0,1,1
9WcIywGEQgg,,,,,,1045,17.416666666666668,0.2902777777777778,,,,,,1,0,0,1
XdDrv-8ZfwY,,,,,,42901,715.0166666666667,11.916944444444445,,,,,,1,0,0,1
3NYgET0lCA4,,,,,,889,14.816666666666666,0.24694444444444444,,,,,,38,0,0,38
c4um4tuRSXY,,,,,,873,14.55,0.24250000000000002,,,,,,7,0,0,7
Gz-jBbuqHZg,,,,,,28835,480.5833333333333,8.009722222222221,,,,,,2,0,0,2
O6Duf496Ips,,,,,,1188,19.8,0.33,,,,,,0,0,1,1
A1KSvTboNgA,,,,,,7185,119.75,1.9958333333333333,,,,,,0,0,2,2
dflHTeQmPmY,,,,,,842,14.033333333333333,0.2338888888888889,,,,,,0,0,1,1
cyNYDto3VUQ,,,,,,1644,27.4,0.45666666666666667,,,,,,3,0,0,3
jM9VFFL9b1E,,,,,,4444,74.06666666666666,1.2344444444444445,,,,,,0,0,1,1
GWsqUjEViJg,,,,,,32,0.5333333333333333,0.008888888888888889,,,,,,1,0,0,1
IkRC3bS1tuI,,,,,,1019,16.983333333333334,0.28305555555555556,,,,,,1,0,0,1
-tnqMpz-EIQ,,,,,,17,0.2833333333333333,0.004722222222222222,,,,,,14,0,0,14
wM5NHC97JBw,,,,,,351,5.85,0.09749999999999999,,,,,,1,0,0,1
0Ef_AX5KobI,,,,,,32402,540.0333333333333,9.000555555555556,,,,,,1,0,0,1
Ojo3Q2h2Q3g,,,,,,1346,22.433333333333334,0.3738888888888889,,,,,,0,0,1,1
JTslqcXsFd4,,,,,,841,14.016666666666667,0.23361111111111113,,,,,,6,0,0,6
a9m3GD0DbPY,,,,,,2318,38.63333333333333,0.6438888888888888,,,,,,0,0,1,1
7y0GCQB6Y3I,,,,,,143,2.3833333333333333,0.03972222222222222,,,,,,6,0,0,6
IkevA5pD0lE,,,,,,3303,55.05,0.9175,,,,,,5,0,0,5
9Hvn3fFU7Fo,,,,,,2567,42.78333333333333,0.7130555555555556,,,,,,0,0,1,1
SpkUDzB6WEc,,,,,,328,5.466666666666667,0.09111111111111111,,,,,,0,0,1,1
cDlL-btLrs8,,,,,,14838,247.3,4.121666666666667,,,,,,1,0,0,1
tKUSHdy320U,,,,,,500,8.333333333333334,0.1388888888888889,,,,,,1,0,0,1
-2QaTyDJDEI,,,,,,2366,39.43333333333333,0.6572222222222222,,,,,,0,0,8,8
I8TPMR2Otgo,,,,,,56,0.9333333333333333,0.015555555555555555,,,,,,8,0,0,8
BZGZcuWhSVc,,,,,,1232,20.533333333333335,0.34222222222222226,,,,,,160,0,0,160
xWfu8etmyxA,,,,,,762,12.7,0.21166666666666664,,,,,,0,0,1,1
NKcnTwuHHQw,,,,,,1687,28.116666666666667,0.46861111111111114,,,,,,1,0,0,1
kaTETvTwMEw,,,,,,704,11.733333333333333,0.19555555555555554,,,,,,1,0,0,1
NYicngKrpOQ,,,,,,91,1.5166666666666666,0.025277777777777777,,,,,,2,0,0,2
7nUl0LzimcU,,,,,,304,5.066666666666666,0.08444444444444445,,,,,,2,0,0,2
NGTOxT3TOwQ,,,,,,83,1.3833333333333333,0.023055555555555555,,,,,,1,0,0,1
J78aXCDVrAA,,,,,,13167,219.45,3.6574999999999998,,,,,,0,0,3,3
lUVRWGIz7Po,,,,,,6096,101.6,1.6933333333333331,,,,,,0,0,1,1
__ws4Sqi0v8,,,,,,663,11.05,0.18416666666666667,,,,,,1,0,0,1
VD7rdgTLfHw,,,,,,1114,18.566666666666666,0.30944444444444447,,,,,,34,0,0,34
_v94XqFW4Qw,,,,,,64,1.0666666666666667,0.017777777777777778,,,,,,3,0,0,3
AZ5_Prde6xU,,,,,,115,1.9166666666666667,0.03194444444444445,,,,,,1,0,0,1
CnrjdD08dWg,,,,,,482,8.033333333333333,0.1338888888888889,,,,,,1,0,0,1
FvKRi2WT4QE,,,,,,371,6.183333333333334,0.10305555555555555,,,,,,0,0,2,2
t3D8AFcGaGc,,,,,,364,6.066666666666666,0.10111111111111111,,,,,,0,0,1,1
Q7QYiTiIbrM,,,,,,131,2.183333333333333,0.03638888888888889,,,,,,1,0,0,1
DS90iufRIzM,,,,,,121,2.0166666666666666,0.03361111111111111,,,,,,2,0,0,2
hUBVb7pgGhc,,,,,,981,16.35,0.2725,,,,,,1,0,0,1
UkrBSUp55Xk,,,,,,3925,65.41666666666667,1.090277777777778,,,,,,0,0,3,3
rxPRXoLhh6k,,,,,,100,1.6666666666666667,0.02777777777777778,,,,,,1,0,0,1
tAGnKpE4NCI,,,,,,386,6.433333333333334,0.10722222222222223,,,,,,0,0,1,1
NnYqA0Vta9g,,,,,,538,8.966666666666667,0.14944444444444444,,,,,,4,0,0,4
ZxMwpawkoKM,,,,,,164,2.7333333333333334,0.04555555555555556,,,,,,2,0,0,2
lWxkR9EeGTs,,,,,,1074,17.9,0.2983333333333333,,,,,,0,0,1,1
BSwYhOthRLg,,,,,,1821,30.35,0.5058333333333334,,,,,,0,0,2,2
zaZYfpt9dZI,,,,,,1651,27.516666666666666,0.4586111111111111,,,,,,4,0,0,4
CrTg-8oSvFY,,,,,,91,1.5166666666666666,0.025277777777777777,,,,,,18,0,0,18
Rz8ge4aw8Ws,,,,,,3368,56.13333333333333,0.9355555555555556,,,,,,0,0,3,3
L90R6PtxFKE,,,,,,261,4.35,0.0725,,,,,,7,0,0,7
5GaRtmpPyVU,,,,,,788,13.133333333333333,0.21888888888888888,,,,,,160,0,0,160
DUWTXkjKPyo,,,,,,10805,180.08333333333334,3.001388888888889,,,,,,1,0,0,1
04vvUNqp82s,,,,,,1122,18.7,0.31166666666666665,,,,,,1,0,0,1
BjQHuBvdyNg,,,,,,639,10.65,0.17750000000000002,,,,,,0,0,1,1
sDPQum7n55g,,,,,,2074,34.56666666666667,0.5761111111111111,,,,,,0,0,1,1
XkxjunGJfjc,,,,,,3012,50.2,0.8366666666666667,,,,,,1,0,0,1
VgllA3717pY,,,,,,5408,90.13333333333334,1.5022222222222223,,,,,,0,0,47,47
kKjbc66qp3Y,,,,,,3434,57.233333333333334,0.9538888888888889,,,,,,1,0,3,4
qBQ2XJj8hr4,,,,,,1257,20.95,0.3491666666666667,,,,,,0,0,1,1
COh8gsBLaUA,,,,,,765,12.75,0.2125,,,,,,4,0,0,4
wg3ecpzflOc,,,,,,2867,47.78333333333333,0.7963888888888888,,,,,,0,0,1,1
KWfpYcVfDw4,,,,,,1908,31.8,0.53,,,,,,0,0,4,4
vDrAmfRWcjA,,,,,,2042,34.03333333333333,0.5672222222222222,,,,,,2,0,0,2
oA-fc3D09ZY,,,,,,240,4.0,0.06666666666666667,,,,,,0,0,4,4
o3pW3aY9pDc,,,,,,5899,98.31666666666666,1.638611111111111,,,,,,0,0,1,1
bx2F9PZlCqY,,,,,,775,12.916666666666666,0.21527777777777776,,,,,,0,0,1,1
4NrpprUAa2U,,,,,,11154,185.9,3.0983333333333336,,,,,,0,0,1,1
2FtjSJLlvRk,,,,,,43242,720.7,12.011666666666667,,,,,,2,0,0,2
wVsAir5fDbs,,,,,,1439,23.983333333333334,0.39972222222222226,,,,,,2,0,0,2
Fo6P1ZxQCt8,,,,,,2816,46.93333333333333,0.7822222222222222,,,,,,0,0,1,1
4LySUbOS18E,,,,,,2223,37.05,0.6174999999999999,,,,,,1,0,0,1
wyAUBpD6Bz8,,,,,,295,4.916666666666667,0.08194444444444444,,,,,,0,0,1,1
LUl2X99y6KM,,,,,,2661,44.35,0.7391666666666666,,,,,,1,0,1,2
kZx2MTpQFgc,,,,,,18000,300.0,5.0,,,,,,1,0,0,1
ZB3NNUlEZkQ,,,,,,698,11.633333333333333,0.1938888888888889,,,,,,0,0,2,2
ZgWGlFM_URw,,,,,,92,1.5333333333333334,0.025555555555555557,,,,,,5,0,0,5
UOLoEXf1DXU,,,,,,9722,162.03333333333333,2.7005555555555554,,,,,,1,0,0,1
kj2Mq2nYLvA,,,,,,610,10.166666666666666,0.16944444444444443,,,,,,3,0,0,3
SWvDB6jIGAE,,,,,,195,3.25,0.05416666666666667,,,,,,0,0,9,9
5_jp9CwJhcA,,,,,,390,6.5,0.10833333333333334,,,,,,6,0,1,7
rNef3Fa2ulA,,,,,,9192,153.2,2.5533333333333332,,,,,,3,0,0,3
O8kFJdit2zU,,,,,,28,0.4666666666666667,0.0077777777777777776,,,,,,26,0,0,26
Dci9qSb0h-s,,,,,,2092,34.86666666666667,0.5811111111111111,,,,,,0,0,1,1
wb0KYB3Z8Ws,,,,,,189,3.15,0.0525,,,,,,1,0,0,1
76b_WGzCI54,,,,,,655,10.916666666666666,0.18194444444444444,,,,,,5,0,0,5
4i0goFs6LpM,,,,,,651,10.85,0.18083333333333332,,,,,,1,0,0,1
rTdLJEySCEk,,,,,,86393,1439.8833333333334,23.998055555555556,,,,,,0,0,3,3
6hYLOfy6KP8,,,,,,590,9.833333333333334,0.1638888888888889,,,,,,2,0,0,2
CYK62HoOrjc,,,,,,1171,19.516666666666666,0.3252777777777778,,,,,,1,0,0,1
WnJDYjbWCwI,,,,,,4253,70.88333333333334,1.181388888888889,,,,,,0,0,2,2
F2-Aew7SMO8,,,,,,2976,49.6,0.8266666666666667,,,,,,0,0,2,2
bpyhx2HKZP0,,,,,,945,15.75,0.2625,,,,,,1,0,0,1
_bAvu7E-8M4,,,,,,867,14.45,0.24083333333333332,,,,,,1,0,0,1
qW8YCvrCjrU,,,,,,4978,82.96666666666667,1.3827777777777779,,,,,,0,0,1,1
VAn5xYpbVR8,,,,,,441,7.35,0.1225,,,,,,38,0,5,43
VgbAxEjh554,,,,,,1274,21.233333333333334,0.3538888888888889,,,,,,1,0,0,1
mU4lZBOpy90,,,,,,832,13.866666666666667,0.23111111111111113,,,,,,1,0,0,1
Yesf4wi8DaM,,,,,,413,6.883333333333334,0.11472222222222223,,,,,,2,0,0,2
HtZi7nj-WYw,,,,,,793,13.216666666666667,0.22027777777777777,,,,,,0,0,1,1
KsoBKtl2vio,,,,,,496,8.266666666666667,0.1377777777777778,,,,,,0,0,1,1
VdLf4fihP78,,,,,,1030,17.166666666666668,0.28611111111111115,,,,,,0,0,3,3
5Jtv1GpPvHM,,,,,,379,6.316666666666666,0.10527777777777778,,,,,,1,0,0,1
W-CNQjUp9Jg,,,,,,2264,37.733333333333334,0.6288888888888889,,,,,,0,0,4,4
dr2sIoD7eeU,,,,,,1396,23.266666666666666,0.3877777777777778,,,,,,0,0,2,2
rnUSNbqtVJI,,,,,,1758,29.3,0.48833333333333334,,,,,,0,0,3,3
x2RG62pRimQ,,,,,,429,7.15,0.11916666666666667,,,,,,0,0,5,5
2jgEUko5ph8,,,,,,465,7.75,0.12916666666666668,,,,,,20,0,0,20
jjIA1WXyYvs,,,,,,908,15.133333333333333,0.25222222222222224,,,,,,1,0,0,1
WkwGNrcdS4c,,,,,,686,11.433333333333334,0.19055555555555556,,,,,,1,0,0,1
bfnm2wq5aA0,,,,,,1053,17.55,0.29250000000000004,,,,,,0,0,4,4
02rkIx9Wi80,,,,,,508,8.466666666666667,0.1411111111111111,,,,,,4,0,0,4
rWtuaKgB_e0,,,,,,570,9.5,0.15833333333333333,,,,,,1,0,0,1
yJ3RdyTtg98,,,,,,623,10.383333333333333,0.17305555555555555,,,,,,0,0,1,1
h1mccGR65CE,,,,,,776,12.933333333333334,0.21555555555555556,,,,,,0,0,2,2
ceerQJJMHeA,,,,,,604,10.066666666666666,0.16777777777777778,,,,,,2,0,11,13
tyDbq5HRs0o,,,,,,1232,20.533333333333335,0.34222222222222226,,,,,,3,0,2,5
85E6spD1OjQ,,,,,,587,9.783333333333333,0.16305555555555556,,,,,,6,0,0,6
JZRcYaAYWg4,,,,,,7152,119.2,1.9866666666666668,,,,,,0,0,9,9
vlu2_4uaOIU,,,,,,610,10.166666666666666,0.16944444444444443,,,,,,2,0,0,2
bU_nVSFz6-U,,,,,,27817,463.6166666666667,7.726944444444444,,,,,,0,0,1,1
